수	NNG
달게	NNG
싼	NNG
명함	NNG
덜	NNG
바닐라라떼	NNG
럭키백	NNG
뚜껑	NNG
네일	NNG
별도	NNG
자몽청	NNG
이만	NNG
칠천	NNG
천육백	NNG
아이스팬	NNG
밀크	NNG
깔끔	NNG
달고	NNG
나머지	NNG
커피류	NNG
전부	NNG
달달	NNG
애플	NNG
신메뉴	NNG
차이	NNG
약간	NNG
생강	NNG
수삼주스	NNG
수삼	NNG
오천오백	NNG
이천팔백	NNG
수제쿠키	NNG
햄치즈	NNG
여섯시	NNG
캬라멜	NNG
압력	NNG
기름층	NNG
부드럽게	NNG
연한	NNG
예시	NNG
5만원	NNG
단계	NNG
차이티	NNG
조절	NNG
얼음물	NNG
이천햅쌀라떼	NNG
파우더	NNG
생각	NNG
어플	NNG
이력	NNG
삼백	NNG
많게	NNG
삼만	NNG
크림슈	NNG
초코맛	NNG
로얄비트쉬폰	NNG
오천칠백	NNG
현대엠포인트	NNG
신용카드	NNG
씨제이원카드	NNG
씨제이	NNG
원카드	NNG
계열사	NNG
실물카드	NNG
국민	NNG
야외	NNG
타워	NNG
끈적하다	NNG
달은	NNG
육백	NNG
계정	NNG
모형	NNG
자색	NNG
SK포인트	NNG
15퍼센트	NNG
적용	NNG
지정	NNG
티멤버십	NNG
실물	NNG
컴퓨터	NNG
베버리지	NNG
블렌딩	NNG
드란티	NNG
플랫치노	NNG
초콜릿칩	NNG
양해	NNG
요거트	NNG
애	NNG
쿠키프라페	NNG
생딸기	NNG
쿠앤크마카롱	NNG
딸기마카롱	NNG
9시반	NNG
테이크아웃컵	NNG
다섯	NNG
승차권	NNG
10프로	NNG
7700원	NNG
바닐러	NNG
커피콘	NNG
밀가루	NNG
자스민차	NNG
찬	NNG
1200원	NNG
1시	NNG
3800원	NNG
해룡	NNG
중국집	NNG
3퍼센트	NNG
5퍼센트	NNG
성함	NNG
#이름	NNG
밑	NNG
납작	NNG
본점	NNG
모과차	NNG
뜨겁지	NNG
일요일	NNG
6시	NNG
명절	NNG
1리터	NNG
1년	NNG
사과	NNG
주스용	NNG
옆쪽	NNG
바닐라시럽	NNG
플랫화이트	NNG
홀더	NNG
솔티드캬라멜라떼	NNG
짭잘한	NNG
구수한	NNG
달달한	NNG
더치라떼	NNG
우측	NNG
소금커피	NNG
소금크림소스	NNG
짠	NNG
메이플라떼	NNG
메이플	NNG
1월말	NNG
개업	NNG
6900원	NNG
대만샌드위치	NNG
더블에스프레소	NNG
배	NNG
십구곡라떼	NNG
율무	NNG
10년	NNG
2015년도	NNG
아포카토	NNG
빽앤나	NNG
레몬에이드	NNG
티레몬에이드	NNG
3900원	NNG
모히토커피라떼	NNG
모히토	NNG
화한	NNG
롯데	NNG
히비스커스	NNG
서울	NNG
경기	NNG
지역	NNG
국내	NNG
브랜드	NNG
인삼한뿌리	NNG
인삼	NNG
진저에이드	NNG
아린	NNG
100원	NNG
7800원	NNG
10번째	NNG
바깥쪽	NNG
청포도	NNG
케냐AA	NNG
마운틴	NNG
블루마운틴	NNG
구운	NNG
3천원	NNG
모카치노	NNG
뒤쪽	NNG
급속	NNG
충전기	NNG
빌딩	NNG
1시간	NNG
주차단속	NNG
저번	NNG
번씩	NNG
신데렐라	NNG
장화홍련	NNG
바리스타마스터	NNG
코지코히	NNG
900원	NNG
밀크코히	NNG
일본어	NNG
코히	NNG
1900원	NNG
아파트	NNG
주차선	NNG
8시	NNG
마론마키야또	NNG
회원	NNG
2프로	NNG
3프로	NNG
엘지페이	NNG
민트아메리카노	NNG
경성역	NNG
다방커피	NNG
연유커피	NNG
부드라운	NNG
20분	NNG
쿠폰제	NNG
허니버터볼	NNG
브라우니	NNG
비번	NNG
모니터	NNG
편의점	NNG
그릇	NNG
저녁	NNG
스팀밀크	NNG
스팀	NNG
결제금액	NNG
크루아상	NNG
겉	NNG
헤이즐넛라떼	NNG
헤이즐넛시럽	NNG
치즈케이크라떼	NNG
할인쿠폰	NNG
좌측	NNG
정수기	NNG
원두찌꺼기	NNG
캐모마일	NNG
숏라떼	NNG
진한	NNG
오리지날	NNG
ONE	NNG
홈페이지	NNG
1000점	NNG
더블그린	NNG
녹차라떼	NNG
공차	NNG
SK	NNG
비밀전호	NNG
화이트모카	NNG
하얀	NNG
마키야또	NNG
커피잔	NNG
리트로콜드브루	NNG
배달의	NNG
민족	NNG
3만원	NNG
열두	NNG
일곱	NNG
아홉	NNG
R사이즈	NNG
3200원	NNG
그린티	NNG
녹차가루	NNG
원사이즈	NNG
초콜렛맛	NNG
2900원	NNG
콜드폼	NNG
폼	NNG
쵸코음료	NNG
쵸코	NNG
자바	NNG
특징	NNG
카스텔라	NNG
LG유플러스	NNG
내일	NNG
보관	NNG
냉장고	NNG
베란다	NNG
연해	NNG
토마토	NNG
냉동과일	NNG
2월	NNG
원유	NNG
몇미리	NNG
